"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","12394","Required Message validation test for multiple fields","","Wed Mar 26 13:16:03 UTC 2025","passed","Wed Mar 26 13:16:15 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","fieldLevelValidation"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","12070","Required Message text Verification field test","","Wed Mar 26 13:28:45 UTC 2025","passed","Wed Mar 26 13:28:57 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","required"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","15149","Run-time exception validation test","","Wed Mar 26 13:35:21 UTC 2025","passed","Wed Mar 26 13:35:36 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","runtimeException"
"The test sets the value in the field, and then checks the value in the field with what should be set. Предварительной очистки поля нет","11577","A test for setting a value in a field","","Wed Mar 26 13:45:06 UTC 2025","passed","Wed Mar 26 13:45:17 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","edit"
"Filtering is not available for InfoWidget.","11319","Filtering test","","Wed Mar 26 14:09:26 UTC 2025","passed","Wed Mar 26 14:09:38 UTC 2025","","Info. Checking the basic functions for the MultiField","application.Samples.Info.MultiFieldOnInfoTest","filtration"
"The InfoWidget doesn't have a Placeholder.","10337","Test for getting the Placeholder value","","Wed Mar 26 13:57:42 UTC 2025","passed","Wed Mar 26 13:57:52 UTC 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","placeholder"
"The test sets the value, after which the method returns the full list of value-status","11513","Test to get all values with the status","","Wed Mar 26 13:26:59 UTC 2025","passed","Wed Mar 26 13:27:10 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","getValues"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","10867","Required Message validation test for one field","","Wed Mar 26 13:17:50 UTC 2025","passed","Wed Mar 26 13:18:01 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","fieldLevelValidationAnnotation"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","12217","Required Message validation test for one field","","Wed Mar 26 13:47:31 UTC 2025","passed","Wed Mar 26 13:47:43 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","fieldLevelValidationAnnotation"
"Info Widget is always read-only","10788","A test to check the field for ""Read-only""","","Wed Mar 26 14:08:31 UTC 2025","passed","Wed Mar 26 14:08:42 UTC 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","readonly"
"DrillDown is not available for InfoWidget.","8914","The DrillDown test","","Wed Mar 26 13:59:37 UTC 2025","passed","Wed Mar 26 13:59:46 UTC 2025","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","drillDown"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","10649","Required Message text Verification field test","","Wed Mar 26 13:18:01 UTC 2025","passed","Wed Mar 26 13:18:12 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","required"
"The test checks for the disabled attribute","10767","A test to check the field for ""Read-only""","","Wed Mar 26 13:47:20 UTC 2025","passed","Wed Mar 26 13:47:31 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","readonly"
"The test sets the value in the field, and then checks the value in the field with what should be set","11331","A test for setting a value in a field","","Wed Mar 26 13:26:25 UTC 2025","passed","Wed Mar 26 13:26:37 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","edit"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","11997","Required Message validation test for one field","","Wed Mar 26 14:12:52 UTC 2025","passed","Wed Mar 26 14:13:04 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","fieldLevelValidationAnnotation"
"Checking the url before the transition and after the transition/click on a special element","11215","The DrillDown test","","Wed Mar 26 13:08:21 UTC 2025","passed","Wed Mar 26 13:08:32 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","drillDown"
"","10393","The test for getting the value from the field","","Wed Mar 26 14:04:04 UTC 2025","passed","Wed Mar 26 14:04:14 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","read"
"","10501","The test for getting the value from the field","","Wed Mar 26 14:01:10 UTC 2025","passed","Wed Mar 26 14:01:20 UTC 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","read"
"Filtering is not available for InfoWidget.","10650","Filtering test","","Wed Mar 26 14:07:04 UTC 2025","passed","Wed Mar 26 14:07:15 UTC 2025","","Info. Checking the basic functions for the CheckBox","application.Samples.Info.CheckboxOnInfoTest","filtration"
"Filtering is not available for InfoWidget.","8728","Filtering test","","Wed Mar 26 14:04:53 UTC 2025","passed","Wed Mar 26 14:05:02 UTC 2025","","Info. Checking the basic functions for the Date","application.Samples.Info.DateOnInfoTest","filtration"
"Sorting is not available for InfoWidget.","8210","Sorting test","","Wed Mar 26 13:51:24 UTC 2025","passed","Wed Mar 26 13:51:33 UTC 2025","","Info. Checking the basic functions for the Input","application.Samples.Info.InputOnInfoTest","sorting"
"","9770","The test for getting the value from the field","","Wed Mar 26 13:58:40 UTC 2025","passed","Wed Mar 26 13:58:50 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","read"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","9246","A test to get the field color value in Hex format","","Wed Mar 26 14:06:24 UTC 2025","passed","Wed Mar 26 14:06:33 UTC 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","color"
"The test sets one value in the field, then checks the list with the expected value.","25822","A test for setting a single value in a field","","Wed Mar 26 13:40:05 UTC 2025","passed","Wed Mar 26 13:40:31 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","test_once"
"The test checks the list of buttons","8600","Test getting all widget buttons","","Wed Mar 26 13:32:29 UTC 2025","passed","Wed Mar 26 13:32:38 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","getButtons"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","12394","Required Message validation test for multiple fields","","Wed Mar 26 13:07:46 UTC 2025","passed","Wed Mar 26 13:07:59 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","fieldLevelValidation"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","11208","Confirmation Popup Validation Test","","Wed Mar 26 13:18:53 UTC 2025","passed","Wed Mar 26 13:19:04 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","confirm"
"The test adds a value after removing all previous values.","11685","Value setting test with field clearing","","Wed Mar 26 13:46:02 UTC 2025","passed","Wed Mar 26 13:46:13 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","setValue"
"The InfoWidget doesn't have a Placeholder.","10171","Test for getting the Placeholder value","","Wed Mar 26 14:01:30 UTC 2025","passed","Wed Mar 26 14:01:40 UTC 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","placeholder"
"The InfoWidget doesn't have a Placeholder.","8234","Test for getting the Placeholder value","","Wed Mar 26 13:52:14 UTC 2025","passed","Wed Mar 26 13:52:23 UTC 2025","","Info. Checking the basic functions for the Input","application.Samples.Info.InputOnInfoTest","placeholder"
"Filtering is not available for InfoWidget.","9600","Filtering test","","Wed Mar 26 13:54:48 UTC 2025","passed","Wed Mar 26 13:54:57 UTC 2025","","Info. Checking the basic functions for the PickList","application.Samples.Info.PickListOnInfoTest","filtration"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","9908","Confirmation Popup Validation Test","","Wed Mar 26 13:32:19 UTC 2025","passed","Wed Mar 26 13:32:29 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","confirm"
"","9533","The test for getting the value from the field","","Wed Mar 26 14:06:15 UTC 2025","passed","Wed Mar 26 14:06:24 UTC 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","read"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated.","11905","Confirmation Popup Validation Test","","Wed Mar 26 13:43:04 UTC 2025","passed","Wed Mar 26 13:43:16 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","confirm"
"The test checks for the disabled attribute","9073","A test to check the field for ""Read-only""","","Wed Mar 26 14:14:40 UTC 2025","passed","Wed Mar 26 14:14:49 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","readonly"
"The InfoWidget doesn't have a Placeholder.","8562","Test for getting the Placeholder value","","Wed Mar 26 14:00:21 UTC 2025","passed","Wed Mar 26 14:00:29 UTC 2025","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","placeholder"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","11497","A test to get the field color value in Hex format","","Wed Mar 26 13:29:23 UTC 2025","passed","Wed Mar 26 13:29:35 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","color"
"The test gets the value from the placeholder attribute and returns it in String format","10249","Test for getting the Placeholder value","","Wed Mar 26 13:37:43 UTC 2025","passed","Wed Mar 26 13:37:53 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","placeholder"
"","9773","The test for getting the file name in the field","","Wed Mar 26 13:58:11 UTC 2025","passed","Wed Mar 26 13:58:21 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","readNameFileInField"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","14658","Required Message validation test for one field","","Wed Mar 26 13:06:27 UTC 2025","passed","Wed Mar 26 13:06:41 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","fieldLevelValidationAnnotation"
"Sorting is not available for InfoWidget.","11331","Sorting test","","Wed Mar 26 14:09:15 UTC 2025","passed","Wed Mar 26 14:09:26 UTC 2025","","Info. Checking the basic functions for the MultiField","application.Samples.Info.MultiFieldOnInfoTest","sorting"
"Sorting is not available for InfoWidget.","10123","Sorting test","","Wed Mar 26 14:00:29 UTC 2025","passed","Wed Mar 26 14:00:39 UTC 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","sorting"
"Info Widget is always read-only","9897","A test to check the field for ""Read-only""","","Wed Mar 26 14:01:00 UTC 2025","passed","Wed Mar 26 14:01:10 UTC 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","readonly"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","8847","A test to get the field color value in Hex format","","Wed Mar 26 14:00:12 UTC 2025","passed","Wed Mar 26 14:00:21 UTC 2025","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","color"
"The test checks for the disabled attribute","9007","A test to check the field for ""Read-only""","","Wed Mar 26 13:11:11 UTC 2025","passed","Wed Mar 26 13:11:20 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","readonly"
"The test sets the value in the field, and then checks the value in the field with what should be set","12041","A test for setting a value in a field","","Wed Mar 26 13:21:14 UTC 2025","passed","Wed Mar 26 13:21:26 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","edit"
"The test gets the value from the placeholder attribute and returns it in String format","9233","Test for getting the Placeholder value","","Wed Mar 26 13:50:43 UTC 2025","passed","Wed Mar 26 13:50:52 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","placeholder"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","9749","Run-time exception validation test","","Wed Mar 26 13:32:48 UTC 2025","passed","Wed Mar 26 13:32:58 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","runtimeException"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","8860","A test to get the field color value in Hex format","","Wed Mar 26 13:56:23 UTC 2025","passed","Wed Mar 26 13:56:31 UTC 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","color"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","10895","Business Exception Validation Test","","Wed Mar 26 13:37:12 UTC 2025","passed","Wed Mar 26 13:37:23 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","businessException"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","9837","Required Message text Verification field test","","Wed Mar 26 13:11:30 UTC 2025","passed","Wed Mar 26 13:11:40 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","required"
"Sorting is not available for the Form widget","9083","Sorting test","","Wed Mar 26 14:14:13 UTC 2025","passed","Wed Mar 26 14:14:22 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","sorting"
"InfoWidget does not have a Hex field color for this type.","10156","A test to get the field color value in Hex format","","Wed Mar 26 13:57:32 UTC 2025","passed","Wed Mar 26 13:57:42 UTC 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","color"
"The test sets the value in the field, and then checks the value in the field with what should be set","10910","A test for setting a value in a field","","Wed Mar 26 13:39:05 UTC 2025","passed","Wed Mar 26 13:39:16 UTC 2025","","Form. Checking the basic functions for the NumberDigits in the widget Form","application.Samples.Form.NumberDigitsOnFormTest","edit"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","11331","Required Message validation test for multiple fields","","Wed Mar 26 13:19:04 UTC 2025","passed","Wed Mar 26 13:19:15 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","fieldLevelValidation"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","10755","Required Message validation test for one field","","Wed Mar 26 13:49:52 UTC 2025","passed","Wed Mar 26 13:50:03 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","fieldLevelValidationAnnotation"
"","11529","The test for getting the value from the field","","Wed Mar 26 14:09:38 UTC 2025","passed","Wed Mar 26 14:09:49 UTC 2025","","Info. Checking the basic functions for the MultiField","application.Samples.Info.MultiFieldOnInfoTest","read"
"Sorting is not available for the Form widget","10328","Sorting test","","Wed Mar 26 13:39:35 UTC 2025","passed","Wed Mar 26 13:39:45 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","sorting"
"The test verifies that after clearing the field, it is empty","10374","The test for deleting a file from a field","","Wed Mar 26 13:34:19 UTC 2025","passed","Wed Mar 26 13:34:30 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","clear"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","9656","A test to get the field color value in Hex format","","Wed Mar 26 13:34:30 UTC 2025","passed","Wed Mar 26 13:34:39 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","color"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","13322","Required Message validation test for one field","","Wed Mar 26 13:28:32 UTC 2025","passed","Wed Mar 26 13:28:45 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","fieldLevelValidationAnnotation"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","10268","Run-time exception validation test","","Wed Mar 26 13:51:14 UTC 2025","passed","Wed Mar 26 13:51:24 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","runtimeException"
"Filtering is not available for the Form widget","9016","Filtering test","","Wed Mar 26 13:11:02 UTC 2025","passed","Wed Mar 26 13:11:11 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","filtration"
"Sorting is not available for the Form widget","10529","Sorting test","","Wed Mar 26 13:43:38 UTC 2025","passed","Wed Mar 26 13:43:48 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","sorting"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","10539","Required Message validation test for multiple fields","","Wed Mar 26 13:32:38 UTC 2025","passed","Wed Mar 26 13:32:48 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","fieldLevelValidation"
"The test gets the value from the placeholder attribute and returns it in String format","11129","Test for getting the Placeholder value","","Wed Mar 26 13:26:48 UTC 2025","passed","Wed Mar 26 13:26:59 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","placeholder"
"Filtering is not available for InfoWidget.","8407","Filtering test","","Wed Mar 26 13:52:39 UTC 2025","passed","Wed Mar 26 13:52:48 UTC 2025","","Info. Checking the basic functions for the Hint","application.Samples.Info.HintOnInfoTest","filtration"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","10722","Business Exception Validation Test","","Wed Mar 26 13:50:13 UTC 2025","passed","Wed Mar 26 13:50:24 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","businessException"
"The test sets the value in the field, and then checks the value in the field with what should be set","10563","A test for setting a value in a field","","Wed Mar 26 13:18:23 UTC 2025","passed","Wed Mar 26 13:18:33 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","edit"
"DrillDown is not available for InfoWidget.","10774","The DrillDown test","","Wed Mar 26 14:03:32 UTC 2025","passed","Wed Mar 26 14:03:43 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","drillDown"
"Filtering is not available for the Form widget","8265","Filtering test","","Wed Mar 26 13:30:57 UTC 2025","passed","Wed Mar 26 13:31:05 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","filtration"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","11007","Required Message validation test for multiple fields","","Wed Mar 26 13:51:03 UTC 2025","passed","Wed Mar 26 13:51:14 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","fieldLevelValidation"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","10889","Confirmation Popup Validation Test","","Wed Mar 26 13:24:23 UTC 2025","passed","Wed Mar 26 13:24:34 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","confirm"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","11476","Required Message text Verification field test","","Wed Mar 26 13:26:02 UTC 2025","passed","Wed Mar 26 13:26:14 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","required"
"The test sets the value in the field, and then checks the value in the field with what should be set","13130","A test for setting a value in a field","","Wed Mar 26 13:29:10 UTC 2025","passed","Wed Mar 26 13:29:23 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","edit"
"Sorting is not available for InfoWidget.","9442","Sorting test","","Wed Mar 26 13:57:52 UTC 2025","passed","Wed Mar 26 13:58:02 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","sorting"
"Filtering is not available for the Form widget","8889","Filtering test","","Wed Mar 26 14:14:31 UTC 2025","passed","Wed Mar 26 14:14:40 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","filtration"
"The InfoWidget doesn't have a Placeholder.","10422","Test for getting the Placeholder value","","Wed Mar 26 14:04:25 UTC 2025","passed","Wed Mar 26 14:04:35 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","placeholder"
"The test gets the value from the placeholder attribute and returns it in String format","11398","Test for getting the Placeholder value","","Wed Mar 26 14:14:02 UTC 2025","passed","Wed Mar 26 14:14:13 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","placeholder"
"The test gets the value from the placeholder attribute and returns it in String format","10446","Test for getting the Placeholder value","","Wed Mar 26 13:42:35 UTC 2025","passed","Wed Mar 26 13:42:45 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","placeholder"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","12074","Required Message text Verification field test","","Wed Mar 26 13:09:07 UTC 2025","passed","Wed Mar 26 13:09:19 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","required"
"Info Widget is always read-only","11761","A test to check the field for ""Read-only""","","Wed Mar 26 14:02:26 UTC 2025","passed","Wed Mar 26 14:02:37 UTC 2025","","Info. Checking the basic functions for the Dictionary","application.Samples.Info.DictionaryOnInfoTest","readonly"
"Drill Down is not available for InfoWidget.","9985","The DrillDown test","","Wed Mar 26 14:09:59 UTC 2025","passed","Wed Mar 26 14:10:09 UTC 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","drillDown"
"Getting the field color is not available","10593","A test to get the field color value in Hex format","","Wed Mar 26 13:16:51 UTC 2025","passed","Wed Mar 26 13:17:01 UTC 2025","","Form. Checking the basic functions for the MultiValueHover in the widget Form","application.Samples.Form.MultiValueHoverOnFormTest","color"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","13047","Required Message validation test for multiple fields","","Wed Mar 26 13:10:19 UTC 2025","passed","Wed Mar 26 13:10:32 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","fieldLevelValidation"
"The test sets the value in the field, and then checks the value in the field with what should be set","12004","A test for setting a value in a field","","Wed Mar 26 13:09:31 UTC 2025","passed","Wed Mar 26 13:09:43 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","edit"
"InfoWidget does not have a Hex field color for this type.","9307","A test to get the field color value in Hex format","","Wed Mar 26 13:58:50 UTC 2025","passed","Wed Mar 26 13:58:59 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","color"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","10724","Required Message validation test for one field","","Wed Mar 26 13:22:54 UTC 2025","passed","Wed Mar 26 13:23:04 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","fieldLevelValidationAnnotationAlternative"
"Sorting is not available for InfoWidget.","9296","Sorting test","","Wed Mar 26 13:55:37 UTC 2025","passed","Wed Mar 26 13:55:46 UTC 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","sorting"
"The test gets the value from the placeholder attribute and returns it in String format","11029","Test for getting the Placeholder value","","Wed Mar 26 13:48:29 UTC 2025","passed","Wed Mar 26 13:48:40 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","placeholder"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","10778","Required Message validation test for multiple fields","","Wed Mar 26 13:43:16 UTC 2025","passed","Wed Mar 26 13:43:26 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","fieldLevelValidation"
"The test sets all the values in the field, then checks the list with the expected value.","18444","Test to set all values in the field","","Wed Mar 26 13:42:45 UTC 2025","passed","Wed Mar 26 13:43:04 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","test_set_all"
"Checking the url before the transition and after the transition/click on a special element","11234","The DrillDown test","","Wed Mar 26 14:13:39 UTC 2025","passed","Wed Mar 26 14:13:50 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","drillDown"
"Sorting is not available for the Form widget","10117","Sorting test","","Wed Mar 26 13:36:20 UTC 2025","passed","Wed Mar 26 13:36:30 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","sorting"
"Info Widget is always read-only","10717","A test to check the field for ""Read-only""","","Wed Mar 26 13:53:45 UTC 2025","passed","Wed Mar 26 13:53:56 UTC 2025","","Info. Checking the basic functions for the Radio","application.Samples.Info.RadioOnInfoTest","readonly"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","8813","A test to get the field color value in Hex format","","Wed Mar 26 13:12:11 UTC 2025","passed","Wed Mar 26 13:12:20 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","color"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","11011","Confirmation Popup Validation Test","","Wed Mar 26 13:50:52 UTC 2025","passed","Wed Mar 26 13:51:03 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","confirm"
"The test checks for the disabled attribute","9546","A test to check the field for ""Read-only""","","Wed Mar 26 13:17:41 UTC 2025","passed","Wed Mar 26 13:17:50 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","readonly"
"Filtering is not available for the Form widget","10065","Filtering test","","Wed Mar 26 13:36:51 UTC 2025","passed","Wed Mar 26 13:37:01 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","filtration"
"Filtering is not available for InfoWidget.","10674","Filtering test","","Wed Mar 26 13:53:35 UTC 2025","passed","Wed Mar 26 13:53:45 UTC 2025","","Info. Checking the basic functions for the Radio","application.Samples.Info.RadioOnInfoTest","filtration"
