"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","11616","Required Message validation test for one field","","Fri Mar 28 06:17:47 UTC 2025","passed","Fri Mar 28 06:17:59 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","fieldLevelValidationAnnotation"
"Filtering is not available for InfoWidget.","8360","Filtering test","","Fri Mar 28 07:01:24 UTC 2025","passed","Fri Mar 28 07:01:33 UTC 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","filtration"
"","10740","The test for getting the value from the field","","Fri Mar 28 07:13:52 UTC 2025","passed","Fri Mar 28 07:14:03 UTC 2025","","Info. Checking the basic functions for the MultiField","application.Samples.Info.MultiFieldOnInfoTest","read"
"","9267","The test for getting the value from the field","","Fri Mar 28 07:03:57 UTC 2025","passed","Fri Mar 28 07:04:06 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","read"
"The InfoWidget doesn't have a Placeholder.","8222","Test for getting the Placeholder value","","Fri Mar 28 07:09:58 UTC 2025","passed","Fri Mar 28 07:10:06 UTC 2025","","Info. Checking the basic functions for the Date","application.Samples.Info.DateOnInfoTest","placeholder"
"The test gets the value from the placeholder attribute and returns it in String format","8696","Test for getting the Placeholder value","","Fri Mar 28 06:31:30 UTC 2025","passed","Fri Mar 28 06:31:39 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","placeholder"
"The test gets the value from the placeholder attribute and returns it in String format","11211","Test for getting the Placeholder value","","Fri Mar 28 06:23:29 UTC 2025","passed","Fri Mar 28 06:23:40 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","placeholder"
"The InfoWidget doesn't have a Placeholder.","8855","Test for getting the Placeholder value","","Fri Mar 28 07:04:15 UTC 2025","passed","Fri Mar 28 07:04:24 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","placeholder"
"","10347","The test for getting the value from the field","","Fri Mar 28 07:13:00 UTC 2025","passed","Fri Mar 28 07:13:10 UTC 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","read"
"Filtering is not available for InfoWidget.","10586","Filtering test","","Fri Mar 28 07:13:41 UTC 2025","passed","Fri Mar 28 07:13:52 UTC 2025","","Info. Checking the basic functions for the MultiField","application.Samples.Info.MultiFieldOnInfoTest","filtration"
"The test sets all the values in the field, then checks the list with the expected value.","17758","Test to set all values in the field","","Fri Mar 28 06:49:02 UTC 2025","passed","Fri Mar 28 06:49:19 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","test_set_all"
"DrillDown is not available for InfoWidget.","8809","The DrillDown test","","Fri Mar 28 07:03:22 UTC 2025","passed","Fri Mar 28 07:03:30 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","drillDown"
"DrillDown is not available for InfoWidget.","10959","The DrillDown test","","Fri Mar 28 07:06:56 UTC 2025","passed","Fri Mar 28 07:07:07 UTC 2025","","Info. Checking the basic functions for the Dictionary","application.Samples.Info.DictionaryOnInfoTest","drillDown"
"DrillDown is not available for InfoWidget.","8225","The DrillDown test","","Fri Mar 28 07:04:51 UTC 2025","passed","Fri Mar 28 07:04:59 UTC 2025","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","drillDown"
"The test checks for the disabled attribute","8537","A test to check the field for ""Read-only""","","Fri Mar 28 06:55:36 UTC 2025","passed","Fri Mar 28 06:55:45 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","readonly"
"Filtering is not available for InfoWidget.","8870","Filtering test","","Fri Mar 28 07:03:39 UTC 2025","passed","Fri Mar 28 07:03:48 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","filtration"
"The test sets the value in the field, and then checks the value in the field with what should be set","9994","A test for setting a value in a field","","Fri Mar 28 06:31:12 UTC 2025","passed","Fri Mar 28 06:31:22 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","edit"
"Filtering is not available for InfoWidget.","9230","Filtering test","","Fri Mar 28 07:14:21 UTC 2025","passed","Fri Mar 28 07:14:30 UTC 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","filtration"
"Sorting is not available for InfoWidget.","8540","Sorting test","","Fri Mar 28 07:01:07 UTC 2025","passed","Fri Mar 28 07:01:15 UTC 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","sorting"
"Sorting is not available for InfoWidget.","8492","Sorting test","","Fri Mar 28 07:15:08 UTC 2025","passed","Fri Mar 28 07:15:16 UTC 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","sorting"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","12286","Required Message validation test for one field","","Fri Mar 28 06:35:37 UTC 2025","passed","Fri Mar 28 06:35:50 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","fieldLevelValidationAnnotation"
"DrillDown is not available for InfoWidget.","8959","The DrillDown test","","Fri Mar 28 07:10:15 UTC 2025","passed","Fri Mar 28 07:10:24 UTC 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","drillDown"
"The test sets the value in the field, and then checks the value in the field with what should be set","10859","A test for setting a value in a field","","Fri Mar 28 06:33:37 UTC 2025","passed","Fri Mar 28 06:33:48 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","edit"
"Info Widget is always read-only","8510","A test to check the field for ""Read-only""","","Fri Mar 28 07:01:33 UTC 2025","passed","Fri Mar 28 07:01:41 UTC 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","readonly"
"Sorting is not available for InfoWidget.","9193","Sorting test","","Fri Mar 28 07:14:03 UTC 2025","passed","Fri Mar 28 07:14:12 UTC 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","sorting"
"","9368","The test for getting the value from the field","","Fri Mar 28 07:14:40 UTC 2025","passed","Fri Mar 28 07:14:49 UTC 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","read"
"","9127","The test for getting the value from the field","","Fri Mar 28 07:00:39 UTC 2025","passed","Fri Mar 28 07:00:49 UTC 2025","","Info. Checking the basic functions for the PickList","application.Samples.Info.PickListOnInfoTest","read"
"The test checks the value of the digits attributes","9136","Required Message text Verification field test","","Fri Mar 28 06:38:54 UTC 2025","passed","Fri Mar 28 06:39:03 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","maxInput"
"","11235","A test to check the options of the drop-down list","","Fri Mar 28 06:21:56 UTC 2025","passed","Fri Mar 28 06:22:07 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","options"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","10549","Run-time exception validation test","","Fri Mar 28 06:49:41 UTC 2025","passed","Fri Mar 28 06:49:51 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","runtimeException"
"The test checks for the disabled attribute","8317","A test to check the field for ""Read-only""","","Fri Mar 28 07:16:32 UTC 2025","passed","Fri Mar 28 07:16:41 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","readonly"
"The test checks for the disabled attribute","10745","A test to check the field for ""Read-only""","","Fri Mar 28 06:28:01 UTC 2025","passed","Fri Mar 28 06:28:11 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","readonly"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","11447","Business Exception Validation Test","","Fri Mar 28 06:53:53 UTC 2025","passed","Fri Mar 28 06:54:05 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","businessException"
"The Hint field type is always read-only","9738","A test to check the field for ""Read-only""","","Fri Mar 28 06:24:17 UTC 2025","passed","Fri Mar 28 06:24:27 UTC 2025","","Form. Checking the basic functions for the MultiValueHover in the widget Form","application.Samples.Form.MultiValueHoverOnFormTest","readonly"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","10186","Business Exception Validation Test","","Fri Mar 28 06:20:25 UTC 2025","passed","Fri Mar 28 06:20:36 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","businessException"
"","9871","The test for getting the value from the field","","Fri Mar 28 07:08:40 UTC 2025","passed","Fri Mar 28 07:08:50 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","read"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","8378","A test to get the field color value in Hex format","","Fri Mar 28 07:01:49 UTC 2025","passed","Fri Mar 28 07:01:58 UTC 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","color"
"Info Widget is always read-only","9201","A test to check the field for ""Read-only""","","Fri Mar 28 07:00:30 UTC 2025","passed","Fri Mar 28 07:00:39 UTC 2025","","Info. Checking the basic functions for the PickList","application.Samples.Info.PickListOnInfoTest","readonly"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","9803","A test to get the field color value in Hex format","","Fri Mar 28 06:51:25 UTC 2025","passed","Fri Mar 28 06:51:35 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","color"
"Filtering is not available for InfoWidget.","7930","Filtering test","","Fri Mar 28 07:04:59 UTC 2025","passed","Fri Mar 28 07:05:07 UTC 2025","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","filtration"
"Info Widget is always read-only","10194","A test to check the field for ""Read-only""","","Fri Mar 28 07:12:50 UTC 2025","passed","Fri Mar 28 07:13:00 UTC 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","readonly"
"The InfoWidget doesn't have a Placeholder.","9404","Test for getting the Placeholder value","","Fri Mar 28 07:06:36 UTC 2025","passed","Fri Mar 28 07:06:45 UTC 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","placeholder"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","10389","Required Message validation test for multiple fields","","Fri Mar 28 06:56:51 UTC 2025","passed","Fri Mar 28 06:57:02 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","fieldLevelValidation"
"Checking the url before the transition and after the transition/click on a special element","9741","The DrillDown test","","Fri Mar 28 06:50:01 UTC 2025","passed","Fri Mar 28 06:50:11 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","drillDown"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","11041","Run-time exception validation test","","Fri Mar 28 06:34:43 UTC 2025","passed","Fri Mar 28 06:34:54 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","runtimeException"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","12120","Run-time exception validation test","","Fri Mar 28 06:24:05 UTC 2025","passed","Fri Mar 28 06:24:17 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","runtimeException"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","11538","Confirmation Popup Validation Test","","Fri Mar 28 06:34:20 UTC 2025","passed","Fri Mar 28 06:34:32 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","confirm"
"Filtering is not available for the Form widget","8560","Filtering test","","Fri Mar 28 06:30:14 UTC 2025","passed","Fri Mar 28 06:30:23 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","filtration"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","9965","Required Message text Verification field test","","Fri Mar 28 06:40:34 UTC 2025","passed","Fri Mar 28 06:40:44 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","required"
"DrillDown is not available for InfoWidget.","8370","The DrillDown test","","Fri Mar 28 07:09:17 UTC 2025","passed","Fri Mar 28 07:09:26 UTC 2025","","Info. Checking the basic functions for the Date","application.Samples.Info.DateOnInfoTest","drillDown"
"Checking the url before the transition and after the transition/click on a special element","9458","The DrillDown test","","Fri Mar 28 06:46:10 UTC 2025","passed","Fri Mar 28 06:46:19 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","drillDown"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","8956","Required Message text Verification field test","","Fri Mar 28 06:20:16 UTC 2025","passed","Fri Mar 28 06:20:25 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","required"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","9772","A test to get the field color value in Hex format","","Fri Mar 28 07:08:50 UTC 2025","passed","Fri Mar 28 07:08:59 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","color"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","12767","Business Exception Validation Test","","Fri Mar 28 06:22:53 UTC 2025","passed","Fri Mar 28 06:23:06 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","businessException"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","10202","Required Message validation test for multiple fields","","Fri Mar 28 06:41:52 UTC 2025","passed","Fri Mar 28 06:42:02 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","fieldLevelValidation"
"Sorting is not available for the Form widget","10620","Sorting test","","Fri Mar 28 06:17:05 UTC 2025","passed","Fri Mar 28 06:17:16 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","sorting"
"The test deletes the value by checking the autocomplete in a blank field","11822","Auto-completion test after cleaning","","Fri Mar 28 06:27:15 UTC 2025","passed","Fri Mar 28 06:27:27 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","nullable"
"Sorting is not available for InfoWidget.","7946","Sorting test","","Fri Mar 28 07:04:43 UTC 2025","passed","Fri Mar 28 07:04:51 UTC 2025","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","sorting"
"Checking the url before the transition and after the transition/click on a special element","9211","The DrillDown test","","Fri Mar 28 06:39:57 UTC 2025","passed","Fri Mar 28 06:40:06 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","drillDown"
"Sorting is not available for InfoWidget.","8123","Sorting test","","Fri Mar 28 07:09:09 UTC 2025","passed","Fri Mar 28 07:09:17 UTC 2025","","Info. Checking the basic functions for the Date","application.Samples.Info.DateOnInfoTest","sorting"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","14515","Run-time exception validation test","","Fri Mar 28 06:42:02 UTC 2025","passed","Fri Mar 28 06:42:17 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","runtimeException"
"","11349","A test to get a value for a multifield hint","","Fri Mar 28 06:32:12 UTC 2025","passed","Fri Mar 28 06:32:24 UTC 2025","","Form. Checking the basic functions for the MultiField in the widget Form","application.Samples.Form.MultiFieldOnFormTest","getValues"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","7963","A test to get the field color value in Hex format","","Fri Mar 28 07:05:23 UTC 2025","passed","Fri Mar 28 07:05:31 UTC 2025","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","color"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","10790","A test to get the field color value in Hex format","","Fri Mar 28 06:28:59 UTC 2025","passed","Fri Mar 28 06:29:09 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","color"
"The test gets the value from the placeholder attribute and returns it in String format","9595","Test for getting the Placeholder value","","Fri Mar 28 06:44:15 UTC 2025","passed","Fri Mar 28 06:44:25 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","placeholder"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","11658","Run-time exception validation test","","Fri Mar 28 06:37:27 UTC 2025","passed","Fri Mar 28 06:37:39 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","runtimeException"
"","8955","The test for getting the file name in the field","","Fri Mar 28 07:03:30 UTC 2025","passed","Fri Mar 28 07:03:39 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","readNameFileInField"
"DrillDown is not available for InfoWidget.","8686","The DrillDown test","","Fri Mar 28 07:15:16 UTC 2025","passed","Fri Mar 28 07:15:25 UTC 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","drillDown"
"The InfoWidget doesn't have a Placeholder.","9739","Test for getting the Placeholder value","","Fri Mar 28 07:08:59 UTC 2025","passed","Fri Mar 28 07:09:09 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","placeholder"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","8682","A test to get the field color value in Hex format","","Fri Mar 28 07:10:50 UTC 2025","passed","Fri Mar 28 07:10:59 UTC 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","color"
"Sorting is not available for InfoWidget.","9731","Sorting test","","Fri Mar 28 07:08:00 UTC 2025","passed","Fri Mar 28 07:08:10 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","sorting"
"Info Widget is always read-only","9839","A test to check the field for ""Read-only""","","Fri Mar 28 07:08:30 UTC 2025","passed","Fri Mar 28 07:08:40 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","readonly"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","12193","Required Message validation test for one field","","Fri Mar 28 06:28:11 UTC 2025","passed","Fri Mar 28 06:28:24 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","fieldLevelValidationAnnotation"
"Sorting is not available for InfoWidget.","8718","Sorting test","","Fri Mar 28 07:10:06 UTC 2025","passed","Fri Mar 28 07:10:15 UTC 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","sorting"
"Sorting is not available for the Form widget","8996","Sorting test","","Fri Mar 28 06:39:48 UTC 2025","passed","Fri Mar 28 06:39:57 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","sorting"
"Filtering is not available for the Form widget","10251","Filtering test","","Fri Mar 28 06:53:10 UTC 2025","passed","Fri Mar 28 06:53:21 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","filtration"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","10724","Confirmation Popup Validation Test","","Fri Mar 28 06:26:32 UTC 2025","passed","Fri Mar 28 06:26:43 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","confirm"
"DrillDown is not available for InfoWidget.","8674","The DrillDown test","","Fri Mar 28 07:01:15 UTC 2025","passed","Fri Mar 28 07:01:24 UTC 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","drillDown"
"Sorting is not available for the Form widget","9227","Sorting test","","Fri Mar 28 06:24:57 UTC 2025","passed","Fri Mar 28 06:25:06 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","sorting"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","11417","Confirmation Popup Validation Test","","Fri Mar 28 06:54:36 UTC 2025","passed","Fri Mar 28 06:54:48 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","confirm"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","9221","Business Exception Validation Test","","Fri Mar 28 06:38:29 UTC 2025","passed","Fri Mar 28 06:38:38 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","businessException"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","10353","Business Exception Validation Test","","Fri Mar 28 06:43:46 UTC 2025","passed","Fri Mar 28 06:43:56 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","businessException"
"Checking the url before the transition and after the transition/click on a special element","8239","The DrillDown test","","Fri Mar 28 07:16:16 UTC 2025","passed","Fri Mar 28 07:16:24 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","drillDown"
"The test checks for the disabled attribute","11121","A test to check the field for ""Read-only""","","Fri Mar 28 06:22:18 UTC 2025","passed","Fri Mar 28 06:22:30 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","readonly"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated.","11061","Confirmation Popup Validation Test","","Fri Mar 28 06:49:19 UTC 2025","passed","Fri Mar 28 06:49:31 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","confirm"
"Filtering is not available for the Form widget","8518","Filtering test","","Fri Mar 28 06:19:49 UTC 2025","passed","Fri Mar 28 06:19:58 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","filtration"
"The test gets the value from the placeholder attribute and returns it in String format","8187","Test for getting the Placeholder value","","Fri Mar 28 06:39:03 UTC 2025","passed","Fri Mar 28 06:39:12 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","placeholder"
"Filtering is not available for the Form widget","10469","Filtering test","","Fri Mar 28 06:17:26 UTC 2025","passed","Fri Mar 28 06:17:37 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","filtration"
"Info Widget is always read-only","9995","A test to check the field for ""Read-only""","","Fri Mar 28 06:59:23 UTC 2025","passed","Fri Mar 28 06:59:33 UTC 2025","","Info. Checking the basic functions for the Radio","application.Samples.Info.RadioOnInfoTest","readonly"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","9159","Required Message validation test for one field","","Fri Mar 28 06:38:11 UTC 2025","passed","Fri Mar 28 06:38:20 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","fieldLevelValidationAnnotation"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","10264","Business Exception Validation Test","","Fri Mar 28 06:31:01 UTC 2025","passed","Fri Mar 28 06:31:12 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","businessException"
"Checking the url before the transition and after the transition/click on a special element","9048","The DrillDown test","","Fri Mar 28 06:25:06 UTC 2025","passed","Fri Mar 28 06:25:15 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","drillDown"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","9246","A test to get the field color value in Hex format","","Fri Mar 28 07:14:49 UTC 2025","passed","Fri Mar 28 07:14:58 UTC 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","color"
"Sorting is not available for InfoWidget.","10223","Sorting test","","Fri Mar 28 07:12:19 UTC 2025","passed","Fri Mar 28 07:12:29 UTC 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","sorting"
"The test checks the list of options that the method returns, with the expected result","10221","Test to get a list of options","","Fri Mar 28 07:16:41 UTC 2025","passed","Fri Mar 28 07:16:51 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","getListOptions"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","9937","Run-time exception validation test","","Fri Mar 28 06:57:02 UTC 2025","passed","Fri Mar 28 06:57:12 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","runtimeException"
"Checking the url before the transition and after the transition/click on a special element","10162","The DrillDown test","","Fri Mar 28 06:32:45 UTC 2025","passed","Fri Mar 28 06:32:55 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","drillDown"
"Checking the url before the transition and after the transition/click on a special element","10674","The DrillDown test","","Fri Mar 28 06:27:27 UTC 2025","passed","Fri Mar 28 06:27:38 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","drillDown"
"The test gets the value from the placeholder attribute and returns it in String format","10773","Test for getting the Placeholder value","","Fri Mar 28 06:29:09 UTC 2025","passed","Fri Mar 28 06:29:20 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","placeholder"
"Getting the field color is not available","8185","A test to get the field color value in Hex format","","Fri Mar 28 06:42:49 UTC 2025","passed","Fri Mar 28 06:42:58 UTC 2025","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","color"
"","10709","The test for getting the value from the field","","Fri Mar 28 07:07:28 UTC 2025","passed","Fri Mar 28 07:07:39 UTC 2025","","Info. Checking the basic functions for the Dictionary","application.Samples.Info.DictionaryOnInfoTest","read"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","11826","Required Message validation test for multiple fields","","Fri Mar 28 06:16:44 UTC 2025","passed","Fri Mar 28 06:16:56 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","fieldLevelValidation"
"Sorting is not available for InfoWidget.","9227","Sorting test","","Fri Mar 28 07:05:39 UTC 2025","passed","Fri Mar 28 07:05:48 UTC 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","sorting"
